ID,DATE,ELEMENT,DATA_VALUE,M_FLAG,Q_FLAG,S_FLAG,OBS_TIME
US1TXAM0002,20090920,PRCP,91,,,N,0800
US1TXAM0002,20090921,PRCP,0,,,N,0800
US1TXAM0002,20090922,PRCP,114,,,N,0800
US1TXAM0002,20090923,PRCP,0,,,N,0800
US1TXAM0002,20090924,PRCP,0,,,N,0800
US1TXAM0002,20090925,PRCP,15,,,N,0800
US1TXAM0002,20090926,PRCP,20,,,N,0800
US1TXAM0002,20090927,PRCP,0,,,N,0800
US1TXAM0002,20090928,PRCP,0,,,N,0800
US1TXAM0002,20090929,PRCP,0,,,N,0800
US1TXAM0002,20090930,PRCP,0,,,N,0800
US1TXAM0002,20090921,SNOW,0,,,N,0800
US1TXAM0002,20090923,SNOW,0,,,N,0800
US1TXAM0002,20090924,SNOW,0,,,N,0800
US1TXAM0002,20090927,SNOW,0,,,N,0800
US1TXAM0002,20090928,SNOW,0,,,N,0800
US1TXAM0002,20090929,SNOW,0,,,N,0800
US1TXAM0002,20090930,SNOW,0,,,N,0800
US1TXAM0002,20091001,PRCP,0,,,N,0800
US1TXAM0002,20091002,PRCP,0,,,N,0800
US1TXAM0002,20091003,PRCP,0,,,N,0800
US1TXAM0002,20091004,PRCP,0,,,N,0800
US1TXAM0002,20091005,PRCP,0,T,,N,0800
US1TXAM0002,20091006,PRCP,0,,,N,0800
US1TXAM0002,20091007,PRCP,0,,,N,0800
US1TXAM0002,20091008,PRCP,99,,,N,0800
US1TXAM0002,20091009,PRCP,5,,,N,0800
US1TXAM0002,20091010,PRCP,0,,,N,0800
US1TXAM0002,20091011,PRCP,0,,,N,0800
US1TXAM0002,20091012,PRCP,0,,,N,0800
US1TXAM0002,20091013,PRCP,0,,,N,0800
US1TXAM0002,20091014,PRCP,5,,,N,0800
US1TXAM0002,20091015,PRCP,0,,,N,0800
US1TXAM0002,20091016,PRCP,0,,,N,0800
US1TXAM0002,20091017,PRCP,0,,,N,0800
US1TXAM0002,20091018,PRCP,0,,,N,0800
US1TXAM0002,20091019,PRCP,0,,,N,0800
US1TXAM0002,20091020,PRCP,0,,,N,0800
US1TXAM0002,20091021,PRCP,48,,,N,0800
US1TXAM0002,20091022,PRCP,28,,,N,0800
US1TXAM0002,20091023,PRCP,0,,,N,0800
US1TXAM0002,20091024,PRCP,0,,,N,0800
US1TXAM0002,20091025,PRCP,0,,,N,0800
US1TXAM0002,20091026,PRCP,0,,,N,0800
US1TXAM0002,20091027,PRCP,0,,,N,0800
US1TXAM0002,20091028,PRCP,0,,,N,0800
US1TXAM0002,20091029,PRCP,43,,,N,0800
US1TXAM0002,20091030,PRCP,36,,,N,0800
US1TXAM0002,20091031,PRCP,0,,,N,0800
US1TXAM0002,20091001,SNOW,0,,,N,0800
US1TXAM0002,20091002,SNOW,0,,,N,0800
US1TXAM0002,20091003,SNOW,0,,,N,0800
US1TXAM0002,20091004,SNOW,0,,,N,0800
US1TXAM0002,20091006,SNOW,0,,,N,0800
US1TXAM0002,20091007,SNOW,0,,,N,0800
US1TXAM0002,20091010,SNOW,0,,,N,0800
US1TXAM0002,20091011,SNOW,0,,,N,0800
US1TXAM0002,20091012,SNOW,0,,,N,0800
US1TXAM0002,20091013,SNOW,0,,,N,0800
US1TXAM0002,20091015,SNOW,0,,,N,0800
US1TXAM0002,20091016,SNOW,0,,,N,0800
US1TXAM0002,20091017,SNOW,0,,,N,0800
US1TXAM0002,20091018,SNOW,0,,,N,0800
US1TXAM0002,20091019,SNOW,0,,,N,0800
US1TXAM0002,20091020,SNOW,0,,,N,0800
US1TXAM0002,20091023,SNOW,0,,,N,0800
US1TXAM0002,20091024,SNOW,0,,,N,0800
US1TXAM0002,20091025,SNOW,0,,,N,0800
US1TXAM0002,20091026,SNOW,0,,,N,0800
US1TXAM0002,20091027,SNOW,0,,,N,0800
US1TXAM0002,20091028,SNOW,0,,,N,0800
US1TXAM0002,20091031,SNOW,0,,,N,0800
US1TXAM0002,20091102,PRCP,0,,,N,0800
