ID,DATE,ELEMENT,DATA_VALUE,M_FLAG,Q_FLAG,S_FLAG,OBS_TIME
US1TXAD0004,20250528,PRCP,10,,,N,0800
US1TXAD0004,20250529,PRCP,0,,,N,0800
US1TXAD0004,20250530,PRCP,13,,,N,0800
US1TXAD0004,20250531,PRCP,0,,,N,0800
US1TXAD0004,20250529,SNOW,0,,,N,0800
US1TXAD0004,20250531,SNOW,0,,,N,0800
US1TXAD0004,20250601,PRCP,0,,,N,0800
US1TXAD0004,20250602,PRCP,0,,,N,0800
US1TXAD0004,20250603,PRCP,36,,,N,0800
US1TXAD0004,20250604,PRCP,0,,,N,0800
US1TXAD0004,20250605,PRCP,0,,,N,0800
US1TXAD0004,20250606,PRCP,0,,,N,0800
US1TXAD0004,20250607,PRCP,0,,,N,0800
US1TXAD0004,20250608,PRCP,0,,,N,0800
US1TXAD0004,20250609,PRCP,0,,,N,0800
US1TXAD0004,20250610,PRCP,229,,,N,0800
US1TXAD0004,20250611,PRCP,38,,,N,0800
US1TXAD0004,20250612,PRCP,0,,,N,0800
US1TXAD0004,20250613,PRCP,0,,,N,0800
US1TXAD0004,20250614,PRCP,0,,,N,0800
US1TXAD0004,20250615,PRCP,0,,,N,0800
US1TXAD0004,20250616,PRCP,0,,,N,0800
US1TXAD0004,20250617,PRCP,0,,,N,0800
US1TXAD0004,20250618,PRCP,0,,,N,0800
US1TXAD0004,20250619,PRCP,0,,,N,0800
US1TXAD0004,20250620,PRCP,0,,,N,0800
US1TXAD0004,20250621,PRCP,0,,,N,0800
US1TXAD0004,20250622,PRCP,0,,,N,0800
US1TXAD0004,20250623,PRCP,0,,,N,0800
US1TXAD0004,20250624,PRCP,0,,,N,0800
US1TXAD0004,20250625,PRCP,0,,,N,0800
US1TXAD0004,20250626,PRCP,5,,,N,0800
US1TXAD0004,20250627,PRCP,18,,,N,0800
US1TXAD0004,20250628,PRCP,10,,,N,0800
US1TXAD0004,20250629,PRCP,23,,,N,0800
US1TXAD0004,20250630,PRCP,8,,,N,0800
US1TXAD0004,20250601,SNOW,0,,,N,0800
US1TXAD0004,20250602,SNOW,0,,,N,0800
US1TXAD0004,20250604,SNOW,0,,,N,0800
US1TXAD0004,20250605,SNOW,0,,,N,0800
US1TXAD0004,20250606,SNOW,0,,,N,0800
